Year ,Speices,Label,Crawl Fate
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,1
2012,2,1,0
2012,2,1,1
2012,2,1,1
2012,2,1,0
2012,2,1,0
2012,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,0
2013,2,1,0
2013,2,1,0
2013,2,1,1
2013,2,1,1
2013,2,1,1
2013,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,1
2014,2,1,1
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,0
2014,2,1,1
2014,2,1,0
2014,2,1,0
2014,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,1
2015,2,1,0
2015,2,1,0
2015,2,1,0
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,1
2015,2,1,0
2015,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,0
2016,2,1,1
2016,2,1,0
2016,2,1,1
2016,2,1,1
2016,2,1,0
